arc_idx,assigned_registration,outbound_assigned_registration,inbound_orig_reg,outbound_orig_reg,tail_swap,aircraft_type,body_type,inbound_ident,outbound_ident,arr,dep,ground_min,is_long_towed,stand
327,A6-EDM,A6-EDM,A6-EDM,A6-EDM,False,A388,WB,UAE142,UAE366,2026-07-10T20:35:00+00:00,2026-07-10T23:45:00+00:00,190.0,False,Contact
329,A6-EDM,A6-EDM,A6-EDM,A6-EDM,False,A388,WB,UAE367,UAE362,2026-07-12T00:35:00+00:00,2026-07-12T06:15:00+00:00,340.0,False,Contact
332,A6-EDN,A6-EDN,A6-EDN,A6-EDN,False,A388,WB,UAE363,UAE342,2026-07-08T00:00:00+00:00,2026-07-08T06:25:00+00:00,385.0,False,Contact
334,A6-EDN,A6-EDN,A6-EDN,A6-EDN,False,A388,WB,UAE343,*EDN,2026-07-09T01:05:00+00:00,2026-07-09T02:35:00+00:00,90.0,False,Contact
335,A6-EDN,A6-EDN,A6-EDN,A6-EDN,False,A388,WB,*EDN,*EDN,2026-07-09T07:44:58+00:00,2026-07-09T08:03:16+00:00,18.3,False,Contact
337,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE343,UAE342,2026-07-07T01:05:00+00:00,2026-07-07T06:25:00+00:00,320.0,False,Contact
339,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE343,UAE45,2026-07-08T01:05:00+00:00,2026-07-08T04:25:00+00:00,200.0,False,Contact
341,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE46,UAE9,2026-07-08T19:45:00+00:00,2026-07-09T11:00:00+00:00,915.0,True,Towed
343,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE10,UAE123,2026-07-10T03:55:00+00:00,2026-07-10T06:25:00+00:00,150.0,False,Contact
345,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE124,UAE71,2026-07-10T18:00:00+00:00,2026-07-11T00:00:00+00:00,360.0,False,Contact
347,A6-EDP,A6-EDP,A6-EDP,A6-EDP,False,A388,WB,UAE72,UAE15,2026-07-11T16:20:00+00:00,2026-07-12T04:00:00+00:00,700.0,True,Contact
350,A6-EDQ,A6-EDQ,A6-EDQ,A6-EDQ,False,A388,WB,UAE764,UAE133,2026-07-12T01:25:00+00:00,2026-07-12T04:30:00+00:00,185.0,False,Contact
353,A6-EDU,A6-EDU,A6-EDU,A6-EDU,False,A388,WB,UAE76,UAE763,2026-07-09T02:50:00+00:00,2026-07-09T05:55:00+00:00,185.0,False,Contact
355,A6-EDU,A6-EDU,A6-EDU,A6-EDU,False,A388,WB,UAE764,UAE803,2026-07-10T01:25:00+00:00,2026-07-10T11:45:00+00:00,620.0,True,Towed
357,A6-EDU,A6-EDU,A6-EDU,A6-EDU,False,A388,WB,UAE804,UAE55,2026-07-10T20:10:00+00:00,2026-07-11T04:30:00+00:00,500.0,False,Contact
359,A6-EDU,A6-EDU,A6-EDU,A6-EDU,False,A388,WB,UAE56,UAE805,2026-07-11T20:10:00+00:00,2026-07-12T02:55:00+00:00,405.0,False,Contact
361,A6-EDU,A6-EDU,A6-EDU,A6-EDU,False,A388,WB,UAE806,UAE801,2026-07-12T10:40:00+00:00,2026-07-12T20:10:00+00:00,570.0,True,Contact
363,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE30,UAE45,2026-07-06T23:00:00+00:00,2026-07-07T04:25:00+00:00,325.0,False,Contact
365,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE46,UAE384,2026-07-07T19:45:00+00:00,2026-07-07T22:50:00+00:00,185.0,False,Contact
369,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE385,UAE927,2026-07-09T00:40:00+00:00,2026-07-09T04:15:00+00:00,215.0,False,Contact
371,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE928,UAE568,2026-07-09T13:30:00+00:00,2026-07-09T17:15:00+00:00,225.0,False,Contact
373,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE569,UAE97,2026-07-10T03:05:00+00:00,2026-07-10T04:50:00+00:00,105.0,False,Contact
375,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE98,UAE352,2026-07-10T19:30:00+00:00,2026-07-11T06:00:00+00:00,630.0,True,Towed
377,A6-EDV,A6-EDV,A6-EDV,A6-EDV,False,A388,WB,UAE353,UAE29,2026-07-12T00:05:00+00:00,2026-07-12T05:40:00+00:00,335.0,False,Contact
380,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE124,UAE366,2026-07-06T18:00:00+00:00,2026-07-06T23:45:00+00:00,345.0,False,Contact
382,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE367,UAE763,2026-07-08T00:35:00+00:00,2026-07-08T05:55:00+00:00,320.0,False,Contact
384,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE764,UAE29,2026-07-09T01:25:00+00:00,2026-07-09T05:40:00+00:00,255.0,False,Contact
386,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE30,UAE352,2026-07-09T23:00:00+00:00,2026-07-10T06:00:00+00:00,420.0,False,Contact
388,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE353,UAE75,2026-07-11T00:05:00+00:00,2026-07-11T10:40:00+00:00,635.0,True,Towed
390,A6-EDY,A6-EDY,A6-EDY,A6-EDY,False,A388,WB,UAE76,UAE49,2026-07-12T02:50:00+00:00,2026-07-12T04:50:00+00:00,120.0,False,Contact
393,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE353,UAE803,2026-07-07T00:05:00+00:00,2026-07-07T11:45:00+00:00,700.0,True,Towed
395,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE804,UAE71,2026-07-07T20:10:00+00:00,2026-07-08T00:00:00+00:00,230.0,False,Contact
397,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE72,UAE362,2026-07-08T16:20:00+00:00,2026-07-09T06:15:00+00:00,835.0,True,Towed
399,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE363,UAE362,2026-07-10T00:00:00+00:00,2026-07-10T06:15:00+00:00,375.0,False,Contact
401,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE363,UAE123,2026-07-11T00:00:00+00:00,2026-07-11T06:25:00+00:00,385.0,False,Contact
403,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,UAE124,*EDZ,2026-07-11T18:00:00+00:00,2026-07-11T19:30:00+00:00,90.0,False,Contact
404,A6-EDZ,A6-EDZ,A6-EDZ,A6-EDZ,False,A388,WB,*EDZ,UAE366,2026-07-12T19:55:00+00:00,2026-07-12T23:45:00+00:00,230.0,False,Contact
405,A6-EEB,A6-EEB,A6-EEB,A6-EEB,False,A388,WB,UAE702,UAE322,2026-07-06T18:50:00+00:00,2026-07-06T23:40:00+00:00,290.0,False,Contact
407,A6-EEB,A6-EEB,A6-EEB,A6-EEB,False,A388,WB,UAE323,UAE302,2026-07-08T00:25:00+00:00,2026-07-08T22:50:00+00:00,1345.0,True,Towed
409,A6-EEB,A6-EEB,A6-EEB,A6-EEB,False,A388,WB,UAE303,UAE15,2026-07-10T00:45:00+00:00,2026-07-10T04:00:00+00:00,195.0,False,Contact
411,A6-EEB,A6-EEB,A6-EEB,A6-EEB,False,A388,WB,UAE16,UAE15,2026-07-10T20:45:00+00:00,2026-07-11T04:00:00+00:00,435.0,False,Contact
413,A6-EEB,A6-EEB,A6-EEB,A6-EEB,False,A388,WB,UAE16,UAE376,2026-07-11T20:45:00+00:00,2026-07-11T23:50:00+00:00,185.0,False,Contact
416,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,UAE764,UAE15,2026-07-07T01:25:00+00:00,2026-07-07T04:00:00+00:00,155.0,False,Contact
418,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,UAE16,*EEC,2026-07-07T20:45:00+00:00,2026-07-07T22:15:00+00:00,90.0,False,Contact
419,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,*EEC,UAE75,2026-07-09T09:40:00+00:00,2026-07-09T10:40:00+00:00,60.0,False,Contact
421,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,UAE76,UAE923,2026-07-10T02:50:00+00:00,2026-07-10T11:15:00+00:00,505.0,False,Contact
423,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,UAE924,UAE701,2026-07-10T20:40:00+00:00,2026-07-10T22:50:00+00:00,130.0,False,Contact
425,A6-EEC,A6-EEC,A6-EEC,A6-EEC,False,A388,WB,UAE702,UAE71,2026-07-11T18:50:00+00:00,2026-07-12T00:00:00+00:00,310.0,False,Contact
428,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE10,UAE763,2026-07-07T03:55:00+00:00,2026-07-07T05:55:00+00:00,120.0,False,Contact
430,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE764,UAE29,2026-07-08T01:25:00+00:00,2026-07-08T05:40:00+00:00,255.0,False,Contact
432,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE30,UAE55,2026-07-08T23:00:00+00:00,2026-07-09T04:30:00+00:00,330.0,False,Contact
434,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE56,UAE127,2026-07-09T20:35:00+00:00,2026-07-10T04:55:00+00:00,500.0,False,Contact
436,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE128,UAE751,2026-07-10T19:25:00+00:00,2026-07-11T03:25:00+00:00,480.0,False,Contact
438,A6-EED,A6-EED,A6-EED,A6-EED,False,A388,WB,UAE752,UAE45,2026-07-11T21:15:00+00:00,2026-07-12T04:25:00+00:00,430.0,False,Contact
442,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE385,UAE805,2026-07-07T00:40:00+00:00,2026-07-07T02:55:00+00:00,135.0,False,Contact
444,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE806,UAE801,2026-07-07T10:40:00+00:00,2026-07-07T20:10:00+00:00,570.0,True,Contact
446,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE802,UAE362,2026-07-08T03:55:00+00:00,2026-07-08T06:15:00+00:00,140.0,False,Contact
448,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE363,UAE141,2026-07-09T00:00:00+00:00,2026-07-09T03:45:00+00:00,225.0,False,Contact
450,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE142,UAE147,2026-07-09T20:55:00+00:00,2026-07-10T03:50:00+00:00,415.0,False,Contact
452,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE148,UAE362,2026-07-10T20:10:00+00:00,2026-07-11T06:15:00+00:00,605.0,True,Towed
454,A6-EEE,A6-EEE,A6-EEE,A6-EEE,False,A388,WB,UAE363,UAE141,2026-07-12T00:00:00+00:00,2026-07-12T03:45:00+00:00,225.0,False,Contact
457,A6-EEF,A6-EEF,A6-EEF,A6-EEF,False,A388,WB,UAE367,UAE805,2026-07-09T00:35:00+00:00,2026-07-09T02:55:00+00:00,140.0,False,Contact
459,A6-EEF,A6-EEF,A6-EEF,A6-EEF,False,A388,WB,UAE806,UAE45,2026-07-09T10:40:00+00:00,2026-07-10T04:25:00+00:00,1065.0,True,Towed
461,A6-EEF,A6-EEF,A6-EEF,A6-EEF,False,A388,WB,UAE46,UAE133,2026-07-10T19:45:00+00:00,2026-07-11T04:30:00+00:00,525.0,False,Contact
463,A6-EEF,A6-EEF,A6-EEF,A6-EEF,False,A388,WB,UAE134,UAE927,2026-07-11T20:45:00+00:00,2026-07-12T04:15:00+00:00,450.0,False,Contact
466,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,UAE928,*EEG,2026-07-06T13:30:00+00:00,2026-07-06T15:00:00+00:00,90.0,False,Contact
467,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,*EEG,UAE51,2026-07-09T11:20:00+00:00,2026-07-09T12:20:00+00:00,60.0,False,Contact
469,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,UAE52,UAE91,2026-07-10T02:40:00+00:00,2026-07-10T11:35:00+00:00,535.0,False,Contact
471,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,UAE92,UAE342,2026-07-11T02:20:00+00:00,2026-07-11T06:25:00+00:00,245.0,False,Contact
473,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,UAE343,UAE73,2026-07-12T01:05:00+00:00,2026-07-12T04:20:00+00:00,195.0,False,Contact
475,A6-EEG,A6-EEG,A6-EEG,A6-EEG,False,A388,WB,UAE74,UAE322,2026-07-12T20:30:00+00:00,2026-07-12T23:40:00+00:00,190.0,False,Contact
477,A6-EEH,A6-EEH,A6-EEH,A6-EEH,False,A388,WB,UAE46,UAE147,2026-07-06T19:45:00+00:00,2026-07-07T03:50:00+00:00,485.0,False,Contact
479,A6-EEH,A6-EEH,A6-EEH,A6-EEH,False,A388,WB,UAE148,UAE322,2026-07-07T20:10:00+00:00,2026-07-07T23:40:00+00:00,210.0,False,Contact
481,A6-EEH,A6-EEH,A6-EEH,A6-EEH,False,A388,WB,UAE323,*EEH,2026-07-09T00:25:00+00:00,2026-07-09T01:55:00+00:00,90.0,False,Contact
483,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE128,UAE141,2026-07-06T19:25:00+00:00,2026-07-07T03:45:00+00:00,500.0,False,Contact
485,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE142,UAE751,2026-07-07T20:35:00+00:00,2026-07-08T03:25:00+00:00,410.0,False,Contact
487,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE752,UAE342,2026-07-08T21:15:00+00:00,2026-07-09T06:25:00+00:00,550.0,False,Contact
489,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE343,*EEI,2026-07-10T01:05:00+00:00,2026-07-10T02:35:00+00:00,90.0,False,Contact
490,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,*EEI,UAE141,2026-07-11T02:45:00+00:00,2026-07-11T03:45:00+00:00,60.0,False,Contact
492,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE142,UAE127,2026-07-11T20:35:00+00:00,2026-07-12T04:55:00+00:00,500.0,False,Contact
494,A6-EEI,A6-EEI,A6-EEI,A6-EEI,False,A388,WB,UAE128,UAE302,2026-07-12T19:25:00+00:00,2026-07-12T22:50:00+00:00,205.0,False,Contact
496,A6-EEJ,A6-EEJ,A6-EEJ,A6-EEJ,False,A388,WB,UAE752,UAE141,2026-07-07T21:15:00+00:00,2026-07-08T03:45:00+00:00,390.0,False,Contact
498,A6-EEJ,A6-EEJ,A6-EEJ,A6-EEJ,False,A388,WB,UAE142,UAE701,2026-07-08T20:35:00+00:00,2026-07-08T22:50:00+00:00,135.0,False,Contact
500,A6-EEJ,A6-EEJ,A6-EEJ,A6-EEJ,False,A388,WB,UAE702,UAE73,2026-07-09T18:50:00+00:00,2026-07-10T04:20:00+00:00,570.0,True,Towed
502,A6-EEJ,A6-EEJ,A6-EEJ,A6-EEJ,False,A388,WB,UAE74,UAE801,2026-07-10T20:30:00+00:00,2026-07-11T20:10:00+00:00,1420.0,True,Towed
504,A6-EEJ,A6-EEJ,A6-EEJ,A6-EEJ,False,A388,WB,UAE802,UAE352,2026-07-12T03:55:00+00:00,2026-07-12T06:00:00+00:00,125.0,False,Contact
506,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE802,UAE362,2026-07-06T03:55:00+00:00,2026-07-06T06:15:00+00:00,140.0,False,Contact
508,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE363,UAE352,2026-07-07T00:00:00+00:00,2026-07-07T06:00:00+00:00,360.0,False,Contact
510,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE353,UAE352,2026-07-08T00:05:00+00:00,2026-07-08T06:00:00+00:00,355.0,False,Contact
512,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE353,UAE127,2026-07-09T00:05:00+00:00,2026-07-09T04:55:00+00:00,290.0,False,Contact
514,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE128,UAE51,2026-07-09T19:50:00+00:00,2026-07-10T12:20:00+00:00,990.0,True,Towed
516,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE52,UAE97,2026-07-11T02:40:00+00:00,2026-07-11T04:50:00+00:00,130.0,False,Contact
518,A6-EEK,A6-EEK,A6-EEK,A6-EEK,False,A388,WB,UAE98,UAE241,2026-07-11T19:30:00+00:00,2026-07-11T23:30:00+00:00,240.0,False,Contact
520,A6-EEL,A6-EEL,A6-EEL,A6-EEL,False,A388,WB,UAE367,UAE923,2026-07-07T00:35:00+00:00,2026-07-07T11:15:00+00:00,640.0,True,Towed
522,A6-EEL,A6-EEL,A6-EEL,A6-EEL,False,A388,WB,UAE924,*EEL,2026-07-07T20:40:00+00:00,2026-07-07T22:10:00+00:00,90.0,False,Contact
523,A6-EEL,A6-EEL,A6-EEL,A6-EEL,False,A388,WB,*EEL,UAE241,2026-07-09T22:15:00+00:00,2026-07-09T23:15:00+00:00,60.0,False,Contact
525,A6-EEL,A6-EEL,A6-EEL,A6-EEL,False,A388,WB,UAE242,UAE9,2026-07-11T08:05:00+00:00,2026-07-11T11:00:00+00:00,175.0,False,Contact
527,A6-EEL,A6-EEL,A6-EEL,A6-EEL,False,A388,WB,UAE10,UAE75,2026-07-12T03:55:00+00:00,2026-07-12T10:40:00+00:00,405.0,False,Contact
530,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE134,UAE133,2026-07-06T20:45:00+00:00,2026-07-07T04:20:00+00:00,455.0,False,Contact
532,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE134,UAE133,2026-07-07T20:45:00+00:00,2026-07-08T04:20:00+00:00,455.0,False,Contact
534,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE134,UAE133,2026-07-08T20:45:00+00:00,2026-07-09T04:20:00+00:00,455.0,False,Contact
536,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE134,UAE133,2026-07-09T20:45:00+00:00,2026-07-10T04:30:00+00:00,465.0,False,Contact
538,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE134,UAE49,2026-07-10T20:45:00+00:00,2026-07-11T04:50:00+00:00,485.0,False,Contact
540,A6-EEM,A6-EEM,A6-EEM,A6-EEM,False,A388,WB,UAE50,UAE366,2026-07-11T19:50:00+00:00,2026-07-11T23:45:00+00:00,235.0,False,Contact
543,A6-EEN,A6-EEN,A6-EEN,A6-EEN,False,A388,WB,UAE752,UAE73,2026-07-06T21:15:00+00:00,2026-07-07T04:20:00+00:00,425.0,False,Contact
545,A6-EEN,A6-EEN,A6-EEN,A6-EEN,False,A388,WB,UAE74,UAE15,2026-07-07T20:30:00+00:00,2026-07-08T04:00:00+00:00,450.0,False,Contact
547,A6-EEN,A6-EEN,A6-EEN,A6-EEN,False,A388,WB,UAE16,UAE801,2026-07-08T20:45:00+00:00,2026-07-09T20:10:00+00:00,1405.0,True,Towed
549,A6-EEN,A6-EEN,A6-EEN,A6-EEN,False,A388,WB,UAE802,UAE29,2026-07-10T03:55:00+00:00,2026-07-10T05:40:00+00:00,105.0,False,Contact
551,A6-EEN,A6-EEN,A6-EEN,A6-EEN,False,A388,WB,UAE30,UAE384,2026-07-10T23:00:00+00:00,2026-07-11T22:50:00+00:00,1430.0,True,Towed
556,A6-EEO,A6-EEO,A6-EEO,A6-EEO,False,A388,WB,UAE323,UAE927,2026-07-10T00:25:00+00:00,2026-07-10T04:15:00+00:00,230.0,False,Contact
558,A6-EEO,A6-EEO,A6-EEO,A6-EEO,False,A388,WB,UAE928,UAE241,2026-07-10T13:30:00+00:00,2026-07-10T23:30:00+00:00,600.0,True,Contact
560,A6-EEO,A6-EEO,A6-EEO,A6-EEO,False,A388,WB,UAE242,UAE923,2026-07-12T08:05:00+00:00,2026-07-12T11:15:00+00:00,190.0,False,Contact
563,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE924,UAE49,2026-07-06T20:40:00+00:00,2026-07-07T04:50:00+00:00,490.0,False,Contact
565,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE50,UAE241,2026-07-07T19:50:00+00:00,2026-07-07T23:15:00+00:00,205.0,False,Contact
567,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE242,UAE923,2026-07-09T08:05:00+00:00,2026-07-09T11:15:00+00:00,190.0,False,Contact
569,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE924,UAE342,2026-07-09T20:40:00+00:00,2026-07-10T06:25:00+00:00,585.0,True,Towed
571,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE343,UAE927,2026-07-11T01:05:00+00:00,2026-07-11T04:15:00+00:00,190.0,False,Contact
573,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,UAE928,*EEP,2026-07-11T13:30:00+00:00,2026-07-11T15:00:00+00:00,90.0,False,Contact
574,A6-EEP,A6-EEP,A6-EEP,A6-EEP,False,A388,WB,*EEP,UAE241,2026-07-12T19:55:00+00:00,2026-07-12T23:30:00+00:00,215.0,False,Contact
576,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,UAE98,UAE97,2026-07-06T19:30:00+00:00,2026-07-07T04:50:00+00:00,560.0,False,Contact
578,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,UAE98,*EER,2026-07-07T19:30:00+00:00,2026-07-07T21:00:00+00:00,90.0,False,Contact
579,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,*EER,UAE751,2026-07-09T02:25:00+00:00,2026-07-09T03:25:00+00:00,60.0,False,Contact
581,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,UAE752,UAE322,2026-07-09T21:15:00+00:00,2026-07-09T23:40:00+00:00,145.0,False,Contact
583,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,UAE323,*EER,2026-07-11T00:25:00+00:00,2026-07-11T01:55:00+00:00,90.0,False,Contact
584,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,*EER,UAE147,2026-07-12T02:50:00+00:00,2026-07-12T03:50:00+00:00,60.0,False,Contact
586,A6-EER,A6-EER,A6-EER,A6-EER,False,A388,WB,UAE148,UAE701,2026-07-12T20:10:00+00:00,2026-07-12T22:50:00+00:00,160.0,False,Contact
588,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE142,UAE241,2026-07-06T20:35:00+00:00,2026-07-06T23:15:00+00:00,160.0,False,Contact
590,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE242,UAE923,2026-07-08T08:05:00+00:00,2026-07-08T11:15:00+00:00,190.0,False,Contact
592,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE924,UAE366,2026-07-08T20:40:00+00:00,2026-07-08T23:45:00+00:00,185.0,False,Contact
594,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE367,UAE49,2026-07-10T00:35:00+00:00,2026-07-10T04:50:00+00:00,255.0,False,Contact
596,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE50,UAE322,2026-07-10T19:50:00+00:00,2026-07-10T23:40:00+00:00,230.0,False,Contact
598,A6-EET,A6-EET,A6-EET,A6-EET,False,A388,WB,UAE323,UAE342,2026-07-12T00:25:00+00:00,2026-07-12T06:25:00+00:00,360.0,False,Contact
601,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE802,UAE123,2026-07-07T03:55:00+00:00,2026-07-07T06:25:00+00:00,150.0,False,Contact
603,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE124,UAE302,2026-07-07T18:00:00+00:00,2026-07-07T22:50:00+00:00,290.0,False,Contact
605,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE303,UAE147,2026-07-09T00:45:00+00:00,2026-07-09T03:50:00+00:00,185.0,False,Contact
607,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE148,UAE701,2026-07-09T20:40:00+00:00,2026-07-09T22:50:00+00:00,130.0,False,Contact
609,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE702,*EEY,2026-07-10T18:50:00+00:00,2026-07-10T20:20:00+00:00,90.0,False,Contact
610,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,UAE303,*EEY,2026-07-12T00:45:00+00:00,2026-07-12T04:05:21+00:00,200.3,False,Contact
611,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,*EEY,*EEY,2026-07-12T06:50:26+00:00,2026-07-12T07:28:57+00:00,38.5,False,Contact
612,A6-EEY,A6-EEY,A6-EEY,A6-EEY,False,A388,WB,*EEY,UAE384,2026-07-12T19:55:00+00:00,2026-07-12T22:50:00+00:00,175.0,False,Contact
614,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE74,UAE703,2026-07-06T20:30:00+00:00,2026-07-07T06:35:00+00:00,605.0,True,Towed
616,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE704,UAE703,2026-07-08T00:25:00+00:00,2026-07-08T06:35:00+00:00,370.0,False,Contact
618,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE704,UAE73,2026-07-09T00:25:00+00:00,2026-07-09T04:20:00+00:00,235.0,False,Contact
620,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE74,UAE71,2026-07-09T20:55:00+00:00,2026-07-10T00:00:00+00:00,185.0,False,Contact
622,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE72,*EEZ,2026-07-10T16:20:00+00:00,2026-07-10T17:50:00+00:00,90.0,False,Contact
623,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,*EEZ,UAE803,2026-07-12T10:45:00+00:00,2026-07-12T11:45:00+00:00,60.0,False,Contact
625,A6-EEZ,A6-EEZ,A6-EEZ,A6-EEZ,False,A388,WB,UAE804,UAE376,2026-07-12T20:10:00+00:00,2026-07-12T23:50:00+00:00,220.0,False,Contact
627,A6-EGA,A6-EGA,A6-EGA,A6-EGA,False,B77W,WB,UAE136,UAE332,2026-07-06T19:30:00+00:00,2026-07-06T23:10:00+00:00,220.0,False,Contact
629,A6-EGA,A6-EGA,A6-EGA,A6-EGA,False,B77W,WB,UAE333,UAE530,2026-07-07T19:00:00+00:00,2026-07-07T23:20:00+00:00,260.0,False,Contact
631,A6-EGA,A6-EGA,A6-EGA,A6-EGA,False,B77W,WB,UAE531,UAE953,2026-07-08T08:55:00+00:00,2026-07-08T10:25:00+00:00,90.0,False,Contact
633,A6-EGA,A6-EGA,A6-EGA,A6-EGA,False,B77W,WB,UAE954,UAE135,2026-07-08T19:50:00+00:00,2026-07-09T05:05:00+00:00,555.0,False,Large
